,datetime,year,month,day,hour,minutes,temp,hum,rain
37,"{u'mday': u'12', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,19,30,27.0,42,0
38,"{u'mday': u'12', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,20,0,27.0,45,0
39,"{u'mday': u'12', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,20,30,26.0,47,0
40,"{u'mday': u'12', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,21,0,25.0,54,0
41,"{u'mday': u'12', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,21,30,24.0,57,0
42,"{u'mday': u'12', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,22,0,23.0,65,0
43,"{u'mday': u'12', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,22,30,22.0,69,0
44,"{u'mday': u'12', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,23,0,22.0,69,0
45,"{u'mday': u'12', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,23,30,21.0,73,0
0,"{u'mday': u'13', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,0,0,20.0,78,0
1,"{u'mday': u'13', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,0,30,19.0,83,0
2,"{u'mday': u'13', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,1,0,19.0,83,0
3,"{u'mday': u'13', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,1,30,19.0,83,0
4,"{u'mday': u'13', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,2,0,19.0,83,0
5,"{u'mday': u'13', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,2,30,19.0,78,0
6,"{u'mday': u'13', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,3,0,19.0,78,0
7,"{u'mday': u'13', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,3,30,19.0,78,0
8,"{u'mday': u'13', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,4,0,19.0,78,0
9,"{u'mday': u'13', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,4,30,19.0,83,0
10,"{u'mday': u'13', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,5,0,19.0,83,0
11,"{u'mday': u'13', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,5,30,19.0,83,0
12,"{u'mday': u'13', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,6,0,19.0,83,0
13,"{u'mday': u'13', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,6,30,19.0,83,0
14,"{u'mday': u'13', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,7,0,19.0,83,0
15,"{u'mday': u'13', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,7,30,19.0,83,0
16,"{u'mday': u'13', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,8,0,19.0,83,0
17,"{u'mday': u'13', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,8,30,20.0,78,0
18,"{u'mday': u'13', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,9,0,20.0,78,0
19,"{u'mday': u'13', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,9,30,20.0,78,0
20,"{u'mday': u'13', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,10,0,20.0,78,0
21,"{u'mday': u'13', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,10,30,20.0,78,0
22,"{u'mday': u'13', u'hour': u'10', u'min': u'53', u'mon': u'08', u'pretty': u'10:53 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,10,53,20.0,78,0
23,"{u'mday': u'13', u'hour': u'11', u'min': u'16', u'mon': u'08', u'pretty': u'11:16 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,11,16,20.0,78,0
24,"{u'mday': u'13', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,11,30,21.0,73,0
25,"{u'mday': u'13', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,12,0,21.0,73,0
26,"{u'mday': u'13', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,12,30,21.0,73,0
27,"{u'mday': u'13', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,13,0,22.0,64,0
28,"{u'mday': u'13', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,13,30,22.0,64,0
29,"{u'mday': u'13', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,14,0,22.0,64,0
30,"{u'mday': u'13', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,14,30,22.0,64,0
31,"{u'mday': u'13', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,15,0,23.0,61,0
32,"{u'mday': u'13', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,16,0,22.0,64,0
33,"{u'mday': u'13', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,16,30,22.0,64,0
34,"{u'mday': u'13', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,17,0,23.0,65,0
35,"{u'mday': u'13', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,17,30,23.0,61,0
36,"{u'mday': u'13', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,18,0,23.0,61,0
37,"{u'mday': u'13', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,18,30,22.0,69,0
38,"{u'mday': u'13', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,19,0,21.0,73,0
39,"{u'mday': u'13', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,19,30,20.0,78,0
40,"{u'mday': u'13', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,20,0,19.0,83,0
41,"{u'mday': u'13', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,20,30,19.0,83,0
42,"{u'mday': u'13', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,21,0,19.0,83,0
43,"{u'mday': u'13', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,21,30,19.0,83,0
44,"{u'mday': u'13', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,22,0,19.0,83,0
45,"{u'mday': u'13', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,22,30,19.0,83,0
46,"{u'mday': u'13', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,23,0,19.0,83,0
47,"{u'mday': u'13', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,13,23,30,18.0,83,0
0,"{u'mday': u'14', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,0,0,17.0,82,0
1,"{u'mday': u'14', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,0,30,17.0,82,0
2,"{u'mday': u'14', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,1,0,16.0,88,0
3,"{u'mday': u'14', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,1,30,16.0,88,0
4,"{u'mday': u'14', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,2,0,16.0,88,0
5,"{u'mday': u'14', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,2,30,16.0,88,0
6,"{u'mday': u'14', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,3,0,16.0,88,0
7,"{u'mday': u'14', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,3,30,16.0,88,0
8,"{u'mday': u'14', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,4,0,16.0,82,0
9,"{u'mday': u'14', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,4,30,16.0,82,0
10,"{u'mday': u'14', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,5,0,16.0,82,0
11,"{u'mday': u'14', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,5,30,16.0,82,0
12,"{u'mday': u'14', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,6,0,16.0,82,0
13,"{u'mday': u'14', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,6,30,16.0,82,0
14,"{u'mday': u'14', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,7,0,16.0,82,0
15,"{u'mday': u'14', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,7,30,16.0,82,0
16,"{u'mday': u'14', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,8,0,17.0,77,0
17,"{u'mday': u'14', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,8,30,17.0,77,0
18,"{u'mday': u'14', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,9,0,18.0,73,0
19,"{u'mday': u'14', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,9,30,19.0,64,0
20,"{u'mday': u'14', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,10,0,20.0,60,0
21,"{u'mday': u'14', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,10,30,21.0,53,0
22,"{u'mday': u'14', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,11,0,22.0,46,0
23,"{u'mday': u'14', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,11,30,22.0,43,0
24,"{u'mday': u'14', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,12,0,23.0,41,0
25,"{u'mday': u'14', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,12,30,24.0,38,0
26,"{u'mday': u'14', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,13,0,24.0,38,0
27,"{u'mday': u'14', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,14,0,25.0,34,0
28,"{u'mday': u'14', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,14,30,25.0,34,0
29,"{u'mday': u'14', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,15,0,26.0,32,0
30,"{u'mday': u'14', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,15,30,26.0,32,0
31,"{u'mday': u'14', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,16,0,26.0,30,0
32,"{u'mday': u'14', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,16,30,26.0,30,0
33,"{u'mday': u'14', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,17,0,27.0,28,0
34,"{u'mday': u'14', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,17,30,27.0,28,0
35,"{u'mday': u'14', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,18,0,27.0,28,0
36,"{u'mday': u'14', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,18,30,27.0,28,0
37,"{u'mday': u'14', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,19,0,26.0,30,0
38,"{u'mday': u'14', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,19,30,26.0,32,0
39,"{u'mday': u'14', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,20,0,25.0,36,0
40,"{u'mday': u'14', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,20,30,24.0,38,0
41,"{u'mday': u'14', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,21,0,22.0,43,0
42,"{u'mday': u'14', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,21,30,21.0,46,0
43,"{u'mday': u'14', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,22,0,20.0,49,0
44,"{u'mday': u'14', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,22,30,19.0,56,0
45,"{u'mday': u'14', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,23,0,19.0,56,0
46,"{u'mday': u'14', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,14,23,30,18.0,59,0
0,"{u'mday': u'15', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,0,0,18.0,59,0
1,"{u'mday': u'15', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,0,30,18.0,59,0
2,"{u'mday': u'15', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,1,0,17.0,63,0
3,"{u'mday': u'15', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,1,30,17.0,63,0
4,"{u'mday': u'15', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,2,0,17.0,63,0
5,"{u'mday': u'15', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,2,30,16.0,68,0
6,"{u'mday': u'15', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,3,0,16.0,68,0
7,"{u'mday': u'15', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,3,30,16.0,68,0
8,"{u'mday': u'15', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,4,0,15.0,72,0
9,"{u'mday': u'15', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,4,30,15.0,72,0
10,"{u'mday': u'15', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,5,0,15.0,72,0
11,"{u'mday': u'15', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,5,30,15.0,72,0
12,"{u'mday': u'15', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,6,0,15.0,72,0
13,"{u'mday': u'15', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,6,30,14.0,77,0
14,"{u'mday': u'15', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,7,0,14.0,77,0
15,"{u'mday': u'15', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,7,30,14.0,82,0
16,"{u'mday': u'15', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,8,0,16.0,77,0
17,"{u'mday': u'15', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,8,30,18.0,64,0
18,"{u'mday': u'15', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,9,0,20.0,56,0
19,"{u'mday': u'15', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,9,30,21.0,53,0
20,"{u'mday': u'15', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 15, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,15,10,0,22.0,50,0
